,,,,,,,,,,,,NEW EFFICACY,,,,,,,,,,,,,,,,,,EFFICACY,,,,,,,,,,,,,,,,,,ESTIMATED EFFICACY,,,,,,,,,,,,,,,,,,IMPACT,,,,,,,,,,,,,,,,,,,,,,,,Efficacy,,,,,,,,Estimated Efficacy,,,,,,,,Impact,,,,,,,,,OVERALL IMPACT,,,,,,(thousands),,Country,WHO Region,,,,Region,Country,Year,% febrile children under 5 receiving any antimalarial treatment,% febrile children under 5 receiving ACT only ,Source,,,REGION AVERAGE ,
Country,WHO Region,Population,1st Line (p.falc.),% febrile children under 5 receiving any antimalarial treatment  ,% febrile children under 5 receiving ACT only ,DALY,Prevalence,% p. falc.,Estimated p. falc. DALY,Estimated p. falc. prevalence (prevalence * % p. falc),# p. falc. treated,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,IMPACT of P.falc,1st Line (p.vivax.),% p. vivax,Est p. vivax. DALY,Est p. vivax. prevalence,p. vivax treatment coverage,CQ+PQ,CQ,DHA-PPQ,AL,QN,AS+AQ+PQ,AL+PQ,AS+AQ,CQ+PQ,CQ,DHA-PPQ,AL,QN,AS+AQ+PQ,AL+PQ,AS+AQ,CQ+PQ,CQ,DHA-PPQ,AL,QN,AS+AQ+PQ,AL+PQ,AS+AQ,IMPACT of P.VIVAX,,Company,Drug(s),Final Impact,,,2013,,,,% p. vivax,,data.unicef.org,AFR,Democratic Republic of the Congo,2013,,17.00%,DHS_2013,,REGION, receiving any antimalarial treatment  ,5 receiving ACT only 
,,,* = NO P.FALC. 1ST / 2ND LINE FOR THIS COUNTRY,"UNICEF global databases 2015 based on DHS, MICS, Malaria Indicator Surveys (MIS) and other national household surveys.","UNICEF global databases 2015 based on DHS, MICS, Malaria Indicator Surveys (MIS) and other national household surveys.",,,,,Col H * Col I,Col F * Col K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Col BO + Col BP+ Col BQ+ Col BR+ Col BS + Col BT + Col BU + Col BV + Col BW + Col BX + Col BY + Col BZ + Col CA + Col CB + Col CC + Col CD + Col CE + Col CF,* = NO P.FALC. 1ST / 2ND LINE FOR THIS COUNTRY,, Col G* ColCI, Col H* ColCI,,,,,,,,,,,,,,,,,,,,,,,,,, Col CJ* ColCL* ColCU/(1- ColCL* ColCU),, ,,,,,,,,,,,,AFR,Gambia,2013,6.70%,38.00%,DHS_2013,,AFR,22.64%,50.38%
Cook Islands,WPR,18600,,2.60%,50.38%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Ecuador,2.1,,Costa Rica,AMR,100%,,,,,,,,,,Guatemala,"6,214.00",
Costa Rica,AMR,4706401,CQ+PQ,16.43%,50.38%,0.00,0.00,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,100%,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Egypt,0.5,,Côte d'Ivoire,AFR,0,,,,,,,,,,Guinea,"211,257.00",
Côte d'Ivoire,AFR,21966312,AS+AQ,22.64%,50.38%,"1,332,700.00","2,506,953.00",100.00%,"1,332,700.00","2,506,953.00","1,263,118.63",,,,,,,,,,,,,,,,,,,97.40%,,,,,100.00%,,,,,,,99.25%,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,El Salvador,0,,Croatia,EUR,,,,,,,,,,,Guinea-Bissau,"54,584.00",
Croatia,EUR,4255689,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Equatorial Guinea,51.1,,Cuba,AMR,,,,,,,,,,,Guyana,"31,479.00",
Cuba,AMR,11412167,,16.43%,50.38%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Eritrea,133,,Curaçao,AMR,,,,,,,,,,,Haiti,"20,586.00",
Curaçao,AMR,153822,,16.43%,50.38%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Estonia,0,,Cyprus,EUR,,,,,,,,,,,Honduras,"5,428.00",
Cyprus,EUR,1143896,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Ethiopia,1524.4,,Czech Republic,EUR,,,,,,,,,,,India,"881,730.00",
Czech Republic,EUR,10514272,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Federated,0,,Democratic People's Republic of Korea,SEA,100%,,,,,,,,,,Indonesia,"343,527.00",
Democratic People's Republic of Korea,SEA,24985976,,16.43%,50.38%,100.00,"14,407.00",0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,100%,100.00,"14,407.00",16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Fiji,0,,Democratic Republic of the Congo,AFR,0,,,,,,,,,,Iran,479.00,
Democratic Republic of the Congo,AFR,71316033,AS+AQ,22.64%,17.00%,"3,552,400.00","6,715,223.00",100.00%,"3,552,400.00","6,715,223.00","1,141,587.91",,,,,,,,,,,,,,,,,,,97.60%,,,,,95.80%,,,80.30%,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Finland,0,,Denmark,EUR,,,,,,,,,,,Iraq,0.00,
Denmark,EUR,5614932,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,France,0,,Djibouti,EMR,0,,,,,,,,,,Jamaica,,
Djibouti,EMR,896688,AL+PQ,2.30%,50.38%,"27,800.00",939.00,100.00%,"27,800.00",939.00,473.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,0%,0.00,0.00,2.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Gabon,65.4,,Dominica,AMR,,,,,,,,,,,Kenya,"2,335,286.00",
Dominica,AMR,72400,,16.43%,50.38%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Georgia,0,,Dominican Republic,AMR,1%,,,,,,,,,,Kyrgyzstan,0.00,
Dominican Republic,AMR,10281296,CQ+PQ,16.43%,50.38%,"1,000.00",579.00,99.00%,990.00,573.21,288.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,1%,10.00,5.79,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Germany,0,,Ecuador,AMR,57%,,,,,,,,,,Lao People's Democratic Republic,"38,131.00",
Ecuador,AMR,15661547,AL+PQ,16.43%,50.38%,"2,100.00",368.00,43.00%,903.00,158.24,79.73,,,,,,,,,,,,,,,,,,,100.00%,,,,,,,,100.00%,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,57%,"1,197.00",209.76,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Ghana,1215.8,,Egypt,EMR,,,,,,,,,,,Liberia,"1,244,220.00",
Egypt,EMR,89807433,AL,2.30%,50.38%,500.00,0.00,82.00%,410.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Greece,0,,El Salvador,AMR,100%,,,,,,,,,,Madagascar,"387,045.00",
El Salvador,AMR,6250777,CQ+PQ,16.43%,50.38%,0.00,6.00,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,100%,0.00,6.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Grenada,0,,Equatorial Guinea,AFR,0,,,,,,,,,,Malawi,"1,280,892.00",
Equatorial Guinea,AFR,1083746,AS+AQ,22.64%,50.38%,"51,100.00","13,129.00",100.00%,"51,100.00","13,129.00","6,615.00",,,,,,,,,,,,,,,,,,,,,,,,97.70%,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0%,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Guatemala,5.4,,Eritrea,AFR,39%,,,,,,,,,,Malaysia,"2,921.00",
Eritrea,AFR,,AS+AQ,22.64%,50.38%,"133,000.00","21,317.00",60.00%,"79,800.00","12,790.20","6,444.29",,,,,,,,,,,,,,,,,,,97.75%,,,,,95.90%,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ,39%,"51,870.00","8,313.63",22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Guinea-Bissau,293.3,,Estonia,EUR,,,,,,,,,,,Mali,"1,367,218.00",
Estonia,EUR,1317997,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Guinea,1168.5,,Ethiopia,AFR,36%,,,,,,,,,,Mauritania,"1,587.00",
Ethiopia,AFR,94887724,AL,22.64%,50.38%,"1,524,400.00","2,645,454.00",64.00%,"975,616.00","1,693,090.56","853,057.17",,,,,,,,,,,,,,,,,,,99.00%,,,,,,,,,,,,,,,90%,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ,36%,"548,784.00","952,363.44",22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Guyana,0.5,,Fiji,WPR,,,,,,,,,,,Mexico,495.00,
Fiji,WPR,879715,,2.60%,50.38%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Haiti,21.1,,Finland,EUR,,,,,,,,,,,Mozambique,"2,998,874.00",
Finland,EUR,5438972,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Honduras,3.1,,France,EUR,,,,,,,,,,,Myanmar,"251,273.00",
France,EUR,65998570,AL; AT+PG,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Hungary,0,,French Polynesia,WPR,68%,,,,,,,,,,Namibia,"4,911.00",
French Polynesia,WPR,273528,,2.60%,50.38%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,68%,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Iceland,0,,Gabon,AFR,0,,,,,,,,,,Nepal,"1,974.00",
Gabon,AFR,1817271,AS+AQ,22.64%,50.38%,"65,400.00","28,982.00",100.00%,"65,400.00","28,982.00","14,602.47",,,,,,,,,,,,,,,,,,,,,,,,86.20%,100.00%,,,,,,97.30%,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,India,5569,,Gambia,AFR,0,,,,,,,,,,Nicaragua,"1,194.00",
Gambia,AFR,1859324,AL,6.70%,38.00%,,"240,792.00",100.00%,0.00,"240,792.00","91,500.96",,,,,,,,,,,,,,,,,,,98.40%,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,6.70%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Indonesia,188,,Georgia,EUR,,,,,,,,,,,Niger,"2,353,422.00",
Georgia,EUR,3776000,,16.43%,50.38%,0.00,0.00,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Iran,0.8,,Germany,EUR,,,,,,,,,,,Nigeria,,
Germany,EUR,80645605,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Iraq,0.1,,Ghana,AFR,0,,,,,,,,,,Oman,0.00,
Ghana,AFR,26346251,AL; AS+AQ,22.64%,50.38%,"1,215,800.00","1,639,451.00",100.00%,"1,215,800.00","1,639,451.00","826,031.08",,,,,,,,,,,,,,,,,,,100.00%,,,,,96.85%,,,93.90%,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Ireland,0,,Greece,EUR,,,,,,,,,,,Pakistan,"281,755.00",
Greece,EUR,10965211,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Israel,0,,Grenada,AMR,,,,,,,,,,,Panama,705.00,
Greenland,EUR,56483,,16.43%,50.38%,,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Italy,0,,Guam,WPR,,,,,,,,,,,Papua New Guinea,"279,994.00",
Grenada,AMR,105909,,16.43%,50.38%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Jamaica,0,,Guatemala,AMR,98%,,,,,,,,,,Paraguay,0.00,
Guam,WPR,160375,,2.60%,50.38%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Japan,0,,Guinea,AFR,0,,,,,,,,,,Peru,"43,468.00",
Guatemala,AMR,15596214,CQ+PQ,16.43%,50.38%,"5,400.00","6,214.00",2.00%,108.00,124.28,62.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,98%,"5,292.00","6,089.72",16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Jordan,0,,Guinea-Bissau,AFR,0,,,,,,,,,,Philippines,"6,514.00",
Guinea,AFR,11536615,AS+AQ,22.64%,50.38%,"1,168,500.00","211,257.00",100.00%,"1,168,500.00","211,257.00","106,441.03",,,,,,,,,,,,,,,,,,,,,,,,99.00%,,,99.00%,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Kazakhstan,0,,Guyana,AMR,44%,,,,,,,,,,Republic of Korea,383.00,
