,,,,,,,,,,,,,,,,,NEW Efficacy,,,,,,,,,,,,,,Efficacy,,,,,Estimated Efficacy,,,,,,,,,,,,,,Impact,,,,,,,,,,,,,,,,,,,,,Efficacy,,,,,,,Estimated Efficacy,,,,,,,Impact,,,,,,,,OVERALL IMPACT,,,,,,,,,,,,,,,,,,,,,,Region,Country,Year,% febrile children under 5 receiving any antimalarial treatment,% febrile children under 5 receiving ACT only ,Source,,,REGION AVERAGE ,
Country,WHO Region,Population,1st Line (p.falc.),% febrile children under 5 receiving any antimalarial treatment  ,% febrile children under 5 receiving ACT only ,DALY,Prevalence,% p. falc.,Estimated p. falc. DALY,Estimated p. falc. prevalence (prevalence * % p. falc),# p. falc. treated,# Treated by AL,# Treated by AS+SP,# Treated by DHA-PPQ,# Treated by AS+MQ,# Treated by AS+AQ,AL,AS+SP,DHA-PPQ,AS+MQ,AS+AQ,CQ+PQ,AL+PQ,QN+CL,DHA-PPQ+PQ,ART+NQ,ART+PPQ,QN+D,SP,AS+MQ+PQ,AL,AS+SP,DHA-PPQ ,AS+MQ,AS+AQ,AL,AS+SP,DHA-PPQ,AS+MQ,AS+AQ,CQ+PQ,AL+PQ,QN+CL,DHA-PPQ+PQ,ART+NQ,ART+PPQ,QN+D,SP,AS+MQ+PQ,Impact of AL,Impact of AS+SP,Impact of DHA-PPQ,Impact of AS+MQ,Impact of AS+AQ,Impact of CQ+PQ,Impact of AL+PQ,Impact of QN+CL,Impact of DHA-PPQ+PQ,Impact of ART+NQ,Impact of ART+PPQ,Impact of QN+D,Impact of SP,Impact of AS+MQ+PQ,IMPACT of P.falc,,1st Line (p.vivax.),% p. vivax,Estimated p. vivax DALY,Estimated p. vivax prevalence,p. vivax treatment coverage,CQ+PQ,AL,AL+PQ,CQ,AS+AQ,DHA-PPQ+PQ,CQ+PG,CQ+PQ,AL,AL+PQ,CQ,AS+AQ,DHA-PPQ+PQ,CQ+PG,CQ+PQ,AL,AL+PQ,CQ,AS+AQ,DHA-PPQ+PQ,CQ+PG,IMPACT of P.VIVAX,,Company,Drug(s),Final Impact,,used in column AB-AF,,,,,,,,,,,,,,,,,AFR,Angola,2006-2007,29.30%,1.60%,MIS 2006-2007,,REGION, receiving any antimalarial treatment  ,5 receiving ACT only 
,,,* = NO P.FALC. 1ST / 2ND LINE FOR THIS COUNTRY,"UNICEF global databases 2015 based on DHS, MICS, Malaria Indicator Surveys (MIS) and other national household surveys.","UNICEF global databases 2015 based on DHS, MICS, Malaria Indicator Surveys (MIS) and other national household surveys.",,,,,Col H * Col I,Col F * Col K,"if Col D includes AL, Col L * (1 / # of treatment regimens)","if Col D includes AS+SP, Col L * (1 / # of treatment regimens)",,"if Col D includes AS+MQ, Col L * (1 / # of treatment regimens)","if Col D includes AS+AQ, Col L * (1 / # of treatment regimens)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Col J * Col F* Col AF/(1-Col F* Col AF,Col J * Col F* Col AG/(1-Col F* Col AG,Col J * Col F* Col AH/(1-Col F* Col AH,Col J * Col F* Col AI/(1-Col F* Col AI,Col J * Col F* Col AJ/(1-Col F* Col AJ,,DO NOT include into website (average of global average),,,,,,,,Col AY + Col AZ+ Col BA+ Col BB+ Col BC,,* = NO P.FALC. 1ST / 2ND LINE FOR THIS COUNTRY,, Col G* ColBP, Col H* ColBP, Col Eif  Col AC = CQ+PQ,,,,,,,,,,,,,,,,,,,,,, Col BQ* ColBS* ColCA/(1- ColBS* ColCA),, ,,,,,,AL,AS+SP,DHA-PPQ ,AS+MQ,AS+ AQ,CQ+PQ,AL+PQ,QN+CL,DHA-PPQ+PQ,ART+NQ,art+ppq,QN+D,SP,AS+MQ+PQ,,EUR,Azerbaijan,2000,0.80%,0.00%,MICS 2000,,AFR,33.38%,11.04%
India,SEA,"1,230,980,691",AS+SP,8.20%,0.50%,"2,562,790.00","1,599,986",52.00%,"1,332,650.80","831,992.72",41.60,,41.60,,,,,,,,,,,,,,,,,,100.00%,100.00%,,86.60%,97.51%,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CQ+PQ,49%,"1,255,767.10","783,993.14",8.20%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,SEA,"242,524,123",AS+AQ; DHA-PPQ+PQ,4.63%,0.27%,"754,550.00","465,764",53.00%,"399,911.50","246,854.92",6.58,,,,,,,,,,,,,,,,,,,,96.90%,,95.90%,,91.20%,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,987.64",0.00,0.00,0.00,0.00,0.00,"3,987.64",,AS+AQ; DHA-PPQ+PQ,45%,"339,547.50","209,593.80",4.63%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,,,0.00,0.00,"3,987.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,EMR,"74,567,511",AS+SP,18.78%,5.60%,290.87,"1,847",14.00%,40.72,258.58,0.14,,0.14,,,,,,,,,,,,,,,,,,,100.00%,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CQ+PQ,88%,255.97,"1,625.36",18.78%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,EMR,"30,762,701",AL,1.30%,5.60%,46.80,0,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CQ+PQ,0%,0.00,0.00,1.30%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,EUR,"4,560,155",,22.38%,7.04%,1.74,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,EUR,"7,623,600",,22.38%,7.04%,3.35,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,EUR,"59,277,417",,22.38%,7.04%,15.02,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,AMR,"2,817,210",*,2.80%,7.04%,2.32,12,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,*,,0.00,0.00,2.80%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,WPR,"128,070,000",,5.74%,0.12%,9.94,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,5.74%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,EMR,"7,182,390",,18.78%,5.60%,1.85,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,18.78%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,EUR,"16,321,581",,22.38%,7.04%,4.84,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,AFR,"41,350,152",AL,35.10%,18.00%,"1,600,800.00","898,531",100.00%,"1,600,800.00","898,531.00","1,617.36","1,617.36",,,,,,,,,,,,,,,,,,,97.30%,85.00%,95.80%,,87.70%,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,*,0%,0.00,0.00,35.10%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,WPR,"102,652",,5.74%,0.12%,2.79,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,5.74%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,EMR,"2,998,083",,18.78%,5.60%,2.72,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,18.78%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyzstan,EUR,"5,447,900",*,22.38%,7.04%,9.30,3,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CQ+PG,0%,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao People's Democratic Republic,WPR,"6,246,274",AL,8.20%,0.10%,"40,270.10","20,800",97.00%,"39,062.00","20,176.00",0.20,0.20,,,,,,,,,,,,,,,,,,,98.40%,,100.00%,100.00%,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CQ+PQ,7%,"2,818.91","1,456.00",8.20%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,EUR,"2,097,555",,22.38%,7.04%,6.48,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,EMR,"4,337,141",,18.78%,5.60%,1.06,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,18.78%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,AFR,"2,040,551",,33.38%,11.04%,10.36,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,33.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,AFR,"3,948,125",AS+AQ,67.20%,29.90%,"540,045.00","922,173",100.00%,"540,045.00","922,173.00","2,757.30",,,,,"2,757.30",,,,,,,,,,,,,,,100.00%,,,,100.00%,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,*,0%,0.00,0.00,67.20%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,EMR,"6,169,140",,18.78%,5.60%,1.78,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,18.78%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,EUR,"3,097,282",,22.38%,7.04%,6.80,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,EUR,"506,953",,22.38%,7.04%,1.27,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,AFR,"21,151,640",AS+AQ,19.70%,1.00%,"787,324.00","202,450",100.00%,"787,324.00","202,450.00",20.25,,,,,20.25,,,,,,,,,,,,,,,98.30%,,,,100.00%,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,*,0%,0.00,0.00,19.70%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,AFR,"15,167,095",AL,43.40%,36.20%,"1,146,980.00",,100.00%,"1,146,980.00",0.00,,,,,,,,,,,,,,,,,,,,,92.90%,74.00%,,,98.20%,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,*,0%,0.00,0.00,43.40%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,WPR,"28,112,289",AS+MQ,5.74%,0.12%,"16,741.70","5,194",28.00%,"4,687.68","1,454.32",0.02,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CQ+PQ,70%,"11,719.19","3,635.80",5.74%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,SEA,"367,000",,4.63%,0.27%,2.56,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,4.63%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,AFR,"15,075,085",AL; AS+AQ,31.90%,1.50%,"3,225,830.00","227,482",100.00%,"3,225,830.00","227,482.00",34.12,17.06,,,,17.06,,,,,,,,,,,,,,,97.00%,98.40%,,100.00%,98.00%,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,*,0%,0.00,0.00,31.90%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,EUR,"414,508",,22.38%,7.04%,0.13,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,WPR,"52,425",,5.74%,0.12%,1.99,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,5.74%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,AFR,"3,609,543",AL; AS+AQ,33.38%,11.04%,"108,355.00","1,994",100.00%,"108,355.00","1,994.00",2.20,1.10,,,,1.10,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,*,0%,0.00,0.00,33.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,AFR,"1,250,400",,33.38%,11.04%,9.83,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,33.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,AMR,"117,318,941",CQ+PQ,2.80%,7.04%,113.41,"1,226",0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CQ+PQ,100%,113.41,"1,226.00",2.80%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia (Federated States of),WPR,"103,616",,5.74%,0.12%,4.14,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,5.74%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monaco,EUR,"37,094",,22.38%,7.04%,,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,WPR,"2,712,650",,5.74%,0.12%,0.96,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,5.74%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,EUR,"619,428",,22.38%,7.04%,0.53,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montserrat,AMR,"5,020",,2.80%,7.04%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,2.80%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,EMR,"32,409,639",,18.78%,5.60%,8.93,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,18.78%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,AFR,"24,221,405",AL,36.70%,33.50%,"3,360,590.00","1,522,577",100.00%,"3,360,590.00","1,522,577.00","5,100.63","5,100.63",,,,,,,,,,,,,,,,,,,98.40%,97.70%,93.10%,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,*,0%,0.00,0.00,36.70%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
