Mauritania,AFR,"3,609,543","34,758.80",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,Trd,Terizidone,https://docs.google.com/file/d/0B4C8QSR3KjbYZWdtaW04cUtUTkNyYWpQT25YZ1ZXdw/edit,"8,600.0","4,900.0",24%,608,90,24.00%,"1,176",174,"1,002",14.80%,85.20%,"3,949.42",584.62,"3,364.80","4,147.07","23,868.69",65.90%,65.90%,"3,744.29","32,950.70",865.03,,1.90%,,20.00%,,,19.40%,"1,668",35,2.10%,"6,136.17",31.21,9.10,1.41,20.70,85.55,150,57,38.00%,606.87,24.96,"36,751.16",,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,29.17%,4.52%,66.32%,100.00%,A
Mauritius,AFR,"1,250,400",538.52,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,Z (or PZA),Pyrazinamide,https://docs.google.com/file/d/0B4C8QSR3KjbYeEhzNXdSUzBTNGlyTHIxcmc4MGdRQQ/edit,410.0,270.0,95%,117,8,95.00%,257,18,239,6.84%,93.16%,217.62,14.88,202.74,29.68,404.37,65.90%,65.90%,26.80,558.23,47.66,1,0.00%,1,0.00%,,,19.40%,80,2,2.51%,95.07,0.58,0.00,0.00,0.00,4.71,7,3,38.00%,9.40,0.39,586.00,,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,,,,0.00%,A
Mexico,AMR,"117,318,941","130,755.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"31,000.0","24,000.0",43%,"8,915","1,645",43.00%,"10,320","1,904","8,416",18.45%,81.55%,"22,522.11","4,155.79","18,366.32","22,641.26","100,061.98",65.90%,65.90%,"20,442.28","138,135.46","1,344.88",4,2.40%,119,6.50%,166.67,"1,830.77",6.16%,"1,909",224,11.73%,"7,327.10",218.66,77.46,11.99,129.21,133.01,172,65,38.00%,724.66,29.80,"158,826.21",,,,,5.44%,11.74%,0.83%,2.16%,34%,5.19%,61.26%,41%,6.27%,53.22%,35.43%,5.48%,59.09%,100.00%,B
Micronesia (Federated States of),WPR,"103,616",785.20,IPT,,IPT,,,Treatment Protocols,Drug Combination,Efficacy (%),330.0,200.0,49%,85,0,49.00%,98,0,98,0.00%,100.00%,191.00,0.00,191.00,0.00,749.87,65.90%,65.90%,0.00,"1,035.19",8.19,1,4.50%,0,24.00%,22.22,,4.50%,15,1,6.73%,32.15,0.54,0.19,0.03,0.32,0.81,1,1,38.00%,3.18,0.13,"1,035.86",,,,,5.08%,13.36%,0.84%,2.79%,34%,5.26%,60.73%,40%,6.27%,53.24%,35.03%,5.42%,59.55%,100.00%,A
Monaco,EUR,"37,094",,IPT,2HRZE/4HR,,2HRZE/4HR,,Latent TB / HIV-,H,,2.0,1.0,,,,34.00%,0,0,0,23.00%,77.00%,0.81,0.19,0.62,0.00,0.00,65.90%,65.90%,0.00,0.00,0.18,,1.70%,,13.00%,,,19.40%,0,,0.00%,0.00,0.00,0.00,0.00,0.00,0.02,0,0,38.00%,0.00,0.00,0.00,,,,,14.08%,20.62%,2.88%,4.78%,25%,3.93%,70.68%,37%,5.74%,57.16%,26.74%,4.14%,69.12%,100.00%,A
Mongolia,WPR,"2,712,650","25,608.40",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,Latent TB / HIV+,H,,"8,200.0","12,000.0",89%,"4,256",2,89.00%,"10,680",5,"10,675",0.05%,99.95%,"10,741.29",5.05,"10,736.24",10.77,"22,911.49",65.90%,65.90%,9.73,"31,629.29","1,145.43",18,1.40%,169,34.00%,"1,285.71",497.06,10.49%,860,156,18.14%,"2,444.38",116.55,39.93,6.18,70.43,113.28,77,29,38.00%,241.75,9.94,"31,765.51",,,,,5.08%,13.36%,0.84%,2.79%,34%,5.26%,60.73%,40%,6.27%,53.24%,34.26%,5.30%,60.43%,100.00%,A
Montenegro,EUR,"619,428",294.89,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,Active TB / HIV-,2HRZE/4HR,0.9,160.0,130.0,74%,84,1,74.00%,96,1,95,1.19%,98.81%,104.78,1.25,103.53,2.83,234.85,65.90%,65.90%,2.55,324.21,22.95,0,0.00%,0,0.00%,,,19.40%,31,0,0.00%,52.06,0.00,0.00,0.00,0.00,2.27,3,1,38.00%,5.15,0.21,326.98,,,,,14.08%,20.62%,2.88%,4.78%,25%,3.93%,70.68%,37%,5.74%,57.16%,,,,0.00%,A
Montserrat,AMR,"5,020",,IPT,2HRZE/4HR,,2HRZE/4HR,,Active TB / HIV+,2HRZE/4HR,0.9,1.0,0.0,,0,0,34.00%,0,,0,0.00%,0.00%,0.00,0.00,0.00,0.00,0.00,65.90%,65.90%,0.00,0.00,0.00,0,2.20%,0,14.00%,,,19.40%,0,0,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0,0,38.00%,0.00,0.00,0.00,,,,,5.44%,11.74%,0.83%,2.16%,34%,5.19%,61.26%,41%,6.27%,53.22%,34.49%,5.34%,60.17%,100.00%,B
Morocco,EMR,"32,409,639","218,892.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,MDR-TB,Z + S + Lfx + Eto + Cs + PAS,,"41,000.0","32,000.0",1%,215,17,0.80%,256,20,236,7.91%,92.09%,"28,160.00","2,226.60","25,933.40","15,230.81","177,394.15",65.90%,65.90%,"13,751.55","244,892.44","3,494.40",0,0.50%,54,12.00%,,450.00,12.00%,"4,920",54,1.10%,"23,903.01",63.30,23.67,3.67,35.96,345.60,443,168,38.00%,"2,364.03",97.22,"258,804.51",2.80%,12.20%,0.10%,0.50%,2.80%,12.20%,0.10%,0.50%,37%,5.76%,57.02%,42%,6.48%,51.63%,37.40%,5.79%,56.81%,100.00%,A
Mozambique,AFR,"24,221,405","540,212.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,S + Lfx + Eto + Cs + PAS,,"120,000.0","132,000.0",88%,"40,554","24,574",88.00%,"116,160","70,388","45,772",60.60%,39.40%,"120,481.84","73,006.87","47,474.97","298,781.73","194,292.02",65.90%,65.90%,"269,763.20","268,219.93","10,481.53",18,3.50%,130,11.00%,514.29,"1,181.82",8.73%,"10,471",87,0.83%,"42,895.81",85.88,26.53,4.11,55.25,"1,036.63",942,358,38.00%,"4,242.44",174.47,"538,243.47",,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,30.89%,4.78%,64.33%,100.00%,A
Myanmar,SEA,"50,155,896","1,122,430.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,Km + Lfx + Eto + Cs + PAS,,"270,000.0","199,000.0",3%,"3,797",915,2.80%,"5,572","1,343","4,229",24.10%,75.90%,"160,394.93","38,651.93","121,743.01","218,010.46","686,673.38",65.90%,65.90%,"196,836.66","947,951.89","35,130.61",,5.00%,,27.00%,,,19.40%,"52,379",192,0.37%,"198,149.00",174.63,51.91,8.04,114.69,"3,474.46","4,714","1,791",38.00%,"19,597.15",805.94,"1,145,769.12",,,,,11.07%,19.30%,0.87%,1.70%,28%,4.29%,67.97%,40%,6.26%,53.29%,29.72%,4.60%,65.67%,100.00%,A
Namibia,AFR,"2,173,170","42,917.10",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"16,000.0","14,000.0",76%,"9,534","5,227",76.00%,"10,640","5,833","4,807",54.82%,45.18%,"12,260.51","6,721.81","5,538.71","20,605.74","16,978.94",65.90%,65.90%,"18,604.46","23,439.42","1,582.93",19,3.80%,193,16.00%,500.00,"1,206.25",12.42%,"1,988",214,10.76%,"4,852.49",132.20,40.10,6.21,85.88,156.55,179,68,38.00%,479.92,19.74,"42,195.80",,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,30.34%,4.70%,64.97%,100.00%,A
Nauru,WPR,"10,025",,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,6.0,3.0,,0,0,34.00%,1,,1,0.00%,100.00%,2.42,0.00,2.42,0.00,0.00,65.90%,65.90%,0.00,0.00,0.53,,4.50%,,24.00%,,,19.40%,1,,0.00%,0.00,0.00,0.00,0.00,0.00,0.05,0,0,38.00%,0.00,0.00,0.00,,,,,5.08%,13.36%,0.84%,2.79%,34%,5.26%,60.73%,40%,6.27%,53.24%,35.03%,5.42%,59.55%,100.00%,A
Nepal,SEA,"27,023,137","359,659.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"58,000.0","44,000.0",,0,0,34.00%,"14,960",,"14,960",0.00%,100.00%,"38,906.78",0.00,"38,906.78",0.00,"318,026.65",65.90%,65.90%,0.00,"439,035.46","4,634.83",9,2.20%,168,15.00%,409.09,"1,120.00",11.58%,"6,714",229,3.41%,"37,885.44",315.30,103.47,16.02,195.81,458.39,604,230,38.00%,"3,746.91",154.09,"439,504.85",6.80%,11.70%,1.80%,2.90%,6.80%,11.70%,1.80%,2.90%,32%,4.94%,63.12%,39%,6.01%,55.17%,32.82%,5.08%,62.10%,100.00%,A
Netherlands,EUR,"16,615,394","3,059.27",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"1,400.0","1,200.0",39%,413,48,39.00%,468,54,414,11.62%,88.38%,"1,173.76",136.42,"1,037.34",347.78,"2,644.59",65.90%,65.90%,314.00,"3,650.85",23.88,10,2.00%,1,33.00%,500.00,3.03,2.19%,31,11,35.93%,60.88,6.34,1.67,0.26,4.42,2.36,3,1,38.00%,6.02,0.25,"3,971.45",0.00%,3.30%,0.30%,0.70%,14.08%,3.30%,0.30%,0.70%,25%,3.93%,70.68%,42%,6.43%,52.07%,26.31%,4.07%,69.62%,100.00%,A
New Caledonia,WPR,"250,000",,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,77.0,56.0,,0,0,34.00%,19,,19,0.00%,100.00%,45.14,0.00,45.14,0.00,0.00,65.90%,65.90%,0.00,0.00,9.89,0,0.00%,0,0.00%,,,19.40%,15,0,0.00%,0.00,0.00,0.00,0.00,0.00,0.98,1,1,38.00%,0.00,0.00,0.00,,,,,5.08%,13.36%,0.84%,2.79%,34%,5.26%,60.73%,40%,6.27%,53.24%,,,,0.00%,A
New Zealand,WPR,"4,350,700",656.17,IPT,2HRZE/4HR,,2HRZE/4HR,,,,,420.0,350.0,60%,183,3,60.00%,210,3,207,1.64%,98.36%,346.85,5.69,341.16,10.66,639.60,65.90%,65.90%,9.62,882.97,2.87,4,0.90%,0,17.00%,444.44,,0.90%,4,,0.00%,5.37,0.00,0.00,0.00,0.00,0.28,0,0,38.00%,0.53,0.02,892.62,0.00%,0.00%,0.40%,0.40%,5.08%,13.36%,0.40%,0.40%,34%,5.26%,60.73%,41%,6.40%,52.29%,34.37%,5.32%,60.31%,100.00%,A
Nicaragua,AMR,"5,737,723","14,090.80",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,Anti-TB Drugs,,,"3,700.0","3,100.0",56%,"1,440",60,56.00%,"1,736",72,"1,664",4.17%,95.83%,"2,983.46",124.31,"2,859.15",565.04,"12,996.01",65.90%,65.90%,510.17,"17,940.98",106.06,2,0.60%,16,11.00%,333.33,145.45,3.76%,139,10,7.19%,482.07,8.61,2.98,0.46,5.18,10.49,13,5,38.00%,47.68,1.96,"18,461.72",4.90%,7.80%,0.00%,0.60%,4.90%,7.80%,0.83%,0.60%,34%,5.30%,60.46%,41%,6.27%,53.22%,34.57%,5.35%,60.08%,100.00%,B
Niger,AFR,"16,425,578","277,628.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,First-Line Drugs,Abbr.,Source,"29,000.0","18,000.0",48%,"4,925",405,48.00%,"8,640",710,"7,930",8.22%,91.78%,"14,400.00","1,184.16","13,215.84","18,264.26","203,838.14",65.90%,65.90%,"16,490.38","281,398.34","3,276.00",0,1.90%,39,20.00%,,195.00,20.00%,"5,800",31,0.53%,"50,528.30",64.98,18.95,2.93,43.09,324.00,522,198,38.00%,"4,997.30",205.52,"298,159.22",,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,29.17%,4.52%,66.32%,100.00%,A
Nigeria,AFR,"158,578,261","1,936,960.00",IPT,,IPT,,,- Rifampicin,RMP or R,http://www.who.int/tb/publications/global_report/2011/gtbr11_full.pdf,"520,000.0","541,000.0",79%,"71,844","17,736",79.00%,"427,390","105,509","321,881",24.69%,75.31%,"511,998.79","126,396.23","385,602.56","452,540.55","1,380,585.47",65.90%,65.90%,"408,588.52","1,905,896.80","26,391.10",8,2.90%,11,14.00%,275.86,78.57,5.36%,"27,875",23,0.08%,"94,488.92",18.72,5.64,0.87,12.21,"2,610.11","2,509",953,38.00%,"9,345.06",384.32,"2,314,888.36",,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,30.11%,4.66%,65.23%,100.00%,A
Niue,WPR,"1,496",,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,- Isoniazid,INH or H,http://www.who.int/tb/publications/global_report/2011/gtbr11_full.pdf,0.0,0.0,,0,0,34.00%,0,,0,0.00%,0.00%,0.00,0.00,0.00,0.00,0.00,65.90%,65.90%,0.00,0.00,0.00,,4.50%,,24.00%,,,19.40%,0,0,100.00%,0.00,0.00,0.00,0.00,0.00,0.00,0,0,38.00%,0.00,0.00,0.00,,,0.00%,11.10%,5.08%,13.36%,0.84%,11.10%,34%,5.26%,60.73%,40%,6.27%,53.24%,35.03%,5.42%,59.55%,100.00%,A
Northern Mariana Islands,WPR,"54,424",,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,- Ethambutol,EMB or E,http://www.who.int/tb/publications/global_report/2011/gtbr11_full.pdf,45.0,37.0,,32,0,34.00%,13,0,13,0.00%,100.00%,29.82,0.00,29.82,0.00,0.00,65.90%,65.90%,0.00,0.00,6.53,0,0.00%,0,0.00%,,,19.40%,9,0,0.00%,0.00,0.00,0.00,0.00,0.00,0.65,1,0,38.00%,0.00,0.00,0.00,,,,,5.08%,13.36%,0.84%,2.79%,34%,5.26%,60.73%,40%,6.27%,53.24%,,,,0.00%,A
Norway,EUR,"4,889,252",796.24,IPT,2HRZE/4HR,,2HRZE/4HR,,- Pyrazinamide,PZA or Z,http://www.who.int/tb/publications/global_report/2011/gtbr11_full.pdf,440.0,340.0,,,,34.00%,116,27,89,23.00%,77.00%,331.13,76.16,254.97,178.36,597.11,65.90%,65.90%,161.03,824.31,8.07,6,2.20%,2,5.90%,272.73,33.90,2.61%,11,8,69.69%,18.90,4.75,1.36,0.21,3.18,0.80,1,0,38.00%,1.87,0.08,990.17,0.00%,0.00%,0.00%,1.60%,14.08%,20.62%,2.88%,1.60%,25%,3.93%,70.68%,37%,5.74%,57.16%,28.57%,4.42%,67.01%,100.00%,A
Oman,EMR,"3,041,460","2,517.47",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,530.0,350.0,100%,313,4,100.00%,350,4,346,1.28%,98.72%,282.10,3.61,278.50,25.93,"2,003.16",65.90%,65.90%,23.41,"2,765.36",61.79,0,0.89%,1,0.00%,,,19.40%,103,1,0.97%,444.42,1.04,0.42,0.07,0.55,6.11,9,4,38.00%,43.95,1.81,"2,791.62",35.70%,35.70%,0.70%,1.30%,35.70%,35.70%,0.70%,1.30%,16%,2.44%,81.79%,41%,6.31%,52.94%,40.75%,6.31%,52.94%,100.00%,A
Pakistan,EMR,"170,560,182","2,452,820.00",IPT,,IPT,,,Second-Line Drugs,Abbr.,Source,"610,000.0","469,000.0",2%,"6,283",28,2.30%,"10,787",48,"10,739",0.45%,99.55%,"387,819.28","1,728.30","386,090.97","9,038.85","2,019,214.64",65.90%,65.90%,"8,160.97","2,787,523.69","73,874.46",9,4.30%,306,19.00%,209.30,"1,610.53",17.31%,"105,587",424,0.40%,"386,355.53",373.07,88.71,13.73,270.62,"7,306.26","9,503","3,611",38.00%,"38,210.99","1,571.45","2,797,629.18",,,,,23.28%,32.34%,1.24%,1.45%,20%,3.12%,76.72%,40%,6.16%,54.06%,23.78%,3.68%,72.54%,100.00%,A
Palau,WPR,"20,470",,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,Second-line parenteral agent (Injectable anti-TB drugs),,,39.0,22.0,95%,18,0,95.00%,21,0,21,0.00%,100.00%,17.73,0.00,17.73,0.00,0.00,65.90%,65.90%,0.00,0.00,3.88,0,0.00%,0,0.00%,,,19.40%,8,0,0.00%,0.00,0.00,0.00,0.00,0.00,0.38,1,0,38.00%,0.00,0.00,0.00,,,,,5.08%,13.36%,0.84%,2.79%,34%,5.26%,60.73%,40%,6.27%,53.24%,,,,0.00%,A
Panama,AMR,"3,643,222","7,909.73",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,- Kanamycin,Km,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,"2,300.0","1,900.0",93%,"1,558",240,93.00%,"1,767",272,"1,495",15.40%,84.60%,"1,531.41",235.90,"1,295.51",982.07,"5,393.21",65.90%,65.90%,886.69,"7,445.32",335.42,,2.20%,,14.00%,,,19.40%,446,9,2.02%,"1,396.35",6.83,2.35,0.36,4.11,33.17,40,15,38.00%,138.10,5.68,"8,344.51",,,,,5.44%,11.74%,0.83%,2.16%,34%,5.19%,61.26%,41%,6.27%,53.22%,34.49%,5.34%,60.17%,100.00%,B
Papua New Guinea,WPR,"7,108,239","126,224.00",IPT,,IPT,,,- Amikacin,Amk,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,"34,000.0","30,000.0",13%,"2,122",222,13.00%,"3,900",408,"3,492",10.46%,89.54%,"24,180.14","2,529.68","21,650.46","10,643.56","91,093.57",65.90%,65.90%,"9,609.83","125,754.58","5,296.07",,4.50%,,24.00%,,,19.40%,"6,596",,0.00%,"22,283.05",0.00,0.00,0.00,0.00,523.79,594,226,38.00%,"2,203.82",90.63,"135,455.04",,,,,5.08%,13.36%,0.84%,2.79%,34%,5.26%,60.73%,40%,6.27%,53.24%,35.03%,5.42%,59.55%,100.00%,A
Paraguay,AMR,"6,209,877","12,487.90",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,- Capreomycin,Cm,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,"3,900.0","2,600.0",33%,817,144,33.00%,858,151,707,17.63%,82.37%,"2,210.00",389.52,"1,820.48","1,870.89","8,743.82",65.90%,65.90%,"1,689.19","12,070.84",354.90,0,0.30%,1,15.00%,,6.67,15.00%,585,5,0.85%,"1,704.60",3.51,1.35,0.21,1.95,35.10,53,20,38.00%,168.59,6.93,"13,770.47",2.00%,3.90%,0.40%,2.10%,2.00%,3.90%,0.40%,2.10%,38%,5.96%,55.56%,41%,6.40%,52.29%,38.54%,5.97%,55.49%,100.00%,B
Peru,AMR,"29,373,646","108,016.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,Fluoroquinolones,,,"51,000.0","39,000.0",29%,"9,539",853,29.00%,"11,310","1,011","10,299",8.94%,91.06%,"31,434.18","2,810.92","28,623.26","7,785.24","79,276.17",65.90%,65.90%,"7,029.11","109,440.66","6,884.89",,3.90%,,35.00%,,,19.40%,"9,894",1048,10.59%,"19,068.68",510.73,164.84,25.52,320.38,680.92,890,338,38.00%,"1,885.91",77.56,"117,058.07",7.20%,23.60%,1.50%,5.30%,7.20%,23.60%,1.50%,5.30%,31%,4.88%,63.64%,39%,6.09%,54.59%,32.27%,5.00%,62.73%,100.00%,B
Philippines,WPR,"93,726,624","1,234,630.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,- Levofloxacin,Lfx,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,"470,000.0","300,000.0",1%,"1,634",2,0.90%,"2,700",3,"2,697",0.12%,99.88%,"241,731.23",295.88,"241,435.35","1,217.66","993,611.08",65.90%,65.90%,"1,099.40","1,371,679.06","53,024.58",2,2.00%,232,21.00%,100.00,"1,104.76",19.42%,"91,288",464,0.51%,"218,219.14",266.85,88.43,13.69,164.73,"5,244.19","8,216","3,122",38.00%,"21,582.11",887.58,"1,373,932.88",6.20%,20.90%,2.00%,4.00%,6.20%,20.90%,2.00%,4.00%,33%,5.05%,62.32%,38%,5.96%,55.56%,33.14%,5.13%,61.73%,100.00%,A
Poland,EUR,"38,042,794","32,492.70",IPT,2HRZE/4HR,,2HRZE/4HR,,- Moxifloxacin,Mfx,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,"11,000.0","8,100.0",0%,22,22,0.30%,24,24,0,100.00%,0.00%,"8,018.87","8,018.87",0.00,"32,167.27",0.00,65.90%,65.90%,"29,043.09",0.00,73.82,13,0.50%,17,4.30%,"2,600.00",395.35,1.00%,110,30,27.23%,296.14,22.26,8.88,1.38,12.00,7.30,10,4,38.00%,29.29,1.20,"29,066.56",1.30%,8.20%,0.10%,0.30%,1.30%,8.20%,0.10%,0.30%,40%,6.14%,54.19%,42%,6.48%,51.63%,39.90%,6.18%,53.92%,100.00%,A
Portugal,EUR,"10,573,100","9,060.94",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,- Gatifloxacin,Gfx,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,"3,000.0","3,000.0",63%,"1,720",303,63.00%,"1,890",333,"1,557",17.62%,82.38%,"2,962.27",521.84,"2,440.43","1,576.13","7,370.87",65.90%,65.90%,"1,423.05","10,175.48",34.33,21,0.98%,8,4.90%,"2,142.86",163.27,1.26%,38,19,50.36%,103.69,16.53,6.25,0.97,9.31,3.40,3,1,38.00%,10.25,0.42,"11,615.48",2.90%,9.30%,0.20%,0.90%,2.90%,9.30%,0.20%,0.90%,37%,5.74%,57.20%,42%,6.45%,51.85%,37.83%,5.86%,56.31%,100.00%,A
Puerto Rico,AMR,"3,721,525",,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,- Ofloxacin,Ofx,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,130.0,92.0,,76,14,34.00%,31,6,26,18.42%,81.58%,74.15,13.66,60.49,0.00,0.00,65.90%,65.90%,0.00,0.00,16.24,0,2.50%,0,0.00%,,,19.40%,25,0,0.00%,0.00,0.00,0.00,0.00,0.00,1.61,2,1,38.00%,0.00,0.00,0.00,,,,,5.44%,11.74%,0.83%,2.16%,34%,5.19%,61.26%,41%,6.27%,53.22%,40.51%,6.27%,53.22%,100.00%,B
Qatar,EMR,"1,779,676","1,562.81",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,Oral bacteriostatic second-line anti-TB drugs,,,810.0,670.0,100%,0,0,100.00%,670,,670,0.00%,100.00%,661.96,0.00,661.96,0.00,"1,544.06",65.90%,65.90%,0.00,"2,131.57",7.32,4,1.20%,0,0.00%,333.33,,1.20%,10,4,41.15%,17.07,2.10,0.84,0.13,1.14,0.72,1,0,38.00%,1.69,0.07,"2,133.74",,,,,23.28%,32.34%,1.24%,1.45%,20%,3.12%,76.72%,40%,6.16%,54.06%,39.78%,6.16%,54.06%,100.00%,A
Republic of Korea,WPR,"49,554,112","112,688.00",IPT,2HRZE/4HR,,2HRZE/4HR,,- Ethionamide,Eto,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,"73,000.0","47,000.0",,,135,34.00%,"15,980","3,675","12,305",23.00%,77.00%,"43,639.33","10,037.05","33,602.28","24,064.99","80,565.41",65.90%,65.90%,"21,727.73","111,220.46","3,058.21",103,2.70%,347,14.00%,"3,814.81","2,478.57",7.15%,"5,220",,0.00%,"7,332.42",0.00,0.00,0.00,0.00,302.46,470,179,38.00%,725.18,29.82,"132,978.01",,,,,5.08%,13.36%,0.84%,2.79%,34%,5.26%,60.73%,40%,6.27%,53.24%,35.05%,5.43%,59.52%,100.00%,A
Republic of Moldova,EUR,"3,562,045","23,158.90",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,- Prothionamide,Pto,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,"8,000.0","6,700.0",95%,"5,192",308,95.00%,"6,365",378,"5,987",5.93%,94.07%,"3,915.22",232.26,"3,682.97",802.82,"12,730.36",65.90%,65.90%,724.84,"17,574.25","2,534.15",336,24.00%,746,62.00%,"1,400.00","1,203.23",41.56%,"3,325",791,23.79%,"8,759.41",564.57,128.71,19.93,415.93,250.63,299,114,38.00%,866.32,35.63,"18,899.29",23.80%,50.80%,8.40%,19.40%,23.80%,50.80%,8.40%,19.40%,20%,3.08%,76.99%,30%,4.68%,65.10%,22.80%,3.53%,73.67%,100.00%,A
Romania,EUR,"20,246,871","75,582.20",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,- Cycloserine,Cs,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,"32,000.0","21,000.0",37%,"7,833",241,37.00%,"7,770",239,"7,531",3.08%,96.92%,"19,548.85",601.46,"18,947.38","2,164.76","68,194.51",65.90%,65.90%,"1,954.51","94,142.45","1,320.55",116,2.80%,458,11.00%,"4,142.86","4,163.64",6.91%,"2,211",502,22.70%,"4,752.86",290.62,94.81,14.68,181.14,130.60,199,76,38.00%,470.06,19.33,"96,406.93",7.90%,11.00%,1.10%,2.80%,7.90%,11.00%,1.10%,2.80%,31%,4.76%,64.51%,40%,6.20%,53.78%,32.62%,5.05%,62.33%,100.00%,A
Russia,EUR,"142,849,449","920,069.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,- Terizidone,Trd,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,,"144,000.0",,"84,669","3,633",34.00%,"48,960","2,101","46,859",4.29%,95.71%,"116,064.68","4,980.13","111,084.54","31,819.91","709,760.02",65.90%,65.90%,"28,729.47","979,822.96","25,421.15",6218,,6169,,,,19.40%,0,13692,100.00%,"162,425.06","74,965.41",0.00,0.00,0.00,"2,514.18",0,0,38.00%,"16,064.02",660.64,"1,084,178.48",,,,,14.08%,20.62%,2.88%,4.78%,25%,3.93%,70.68%,37%,5.74%,57.16%,,,,0.00%,A
Rwanda,AFR,"10,246,842","170,525.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,- p-aminosalicylic acid,PAS,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,"12,000.0","9,100.0",98%,"6,914","2,199",98.00%,"8,918","2,836","6,082",31.81%,68.19%,"7,813.69","2,485.15","5,328.55","46,569.22","99,851.69",65.90%,65.90%,"42,046.28","137,845.15","1,170.54",8,3.90%,82,19.00%,205.13,431.58,14.14%,"1,696",84,4.95%,"21,934.73",267.05,81.30,12.59,173.16,115.77,153,58,38.00%,"2,169.37",89.22,"180,247.69",9.40%,9.40%,3.40%,3.90%,9.40%,9.40%,3.40%,3.90%,29%,4.53%,66.23%,36%,5.62%,58.06%,30.44%,4.71%,64.84%,100.00%,A
Saint Kitts and Nevis,AMR,"51,445",,IPT,2HRZE/4HR,,2HRZE/4HR,,Group 5 drugs,,,3.0,2.0,100%,2,0,100.00%,2,0,2,0.00%,100.00%,1.61,0.00,1.61,0.00,0.00,65.90%,65.90%,0.00,0.00,0.35,0,2.20%,0,14.00%,,,19.40%,1,0,0.00%,0.00,0.00,0.00,0.00,0.00,0.03,0,0,38.00%,0.00,0.00,0.00,,,,,5.44%,11.74%,0.83%,2.16%,34%,5.19%,61.26%,41%,6.27%,53.22%,34.49%,5.34%,60.17%,100.00%,B
