,,,,,,,,,,,,NEW EFFICACY,,,,,,,,,,,,,,,,,,EFFICACY,,,,,,,,,,,,,,,,,,ESTIMATED EFFICACY,,,,,,,,,,,,,,,,,,IMPACT,,,,,,,,,,,,,,,,,,,,,,,,Efficacy,,,,,,Estimated Efficacy,,,,,,Impact,,,,,,,,,,,,,,,,,,,% p. falc,% p. vivax,,EMR,Afghanistan,2015,11.80%,4.00%,DHS KIR _2015,,REGION, receiving any antimalarial treatment  ,5 receiving ACT only 
Country,WHO Region,Population,1st Line (p.falc.),% febrile children under 5 receiving any antimalarial treatment  ,% febrile children under 5 receiving ACT only ,DALY,Prevalence,% p. falc.,Estimated p. falc. DALY,Estimated p. falc. prevalence (prevalence * % p. falc),# p. falc. treated,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,IMPACT of P.falc, ,% p. vivax,Est p. vivax. DALY,Est p. vivax. prevalence,coverage of CQ+PQ,CQ+PQ,CQ,DHA-PPQ,AL,AS+AQ+PQ,AL+PQ,CQ+PQ,CQ,DHA-PPQ,AL,AS+AQ+PQ,AL+PQ,CQ+PQ,CQ,DHA-PPQ,AL,AS+AQ+PQ,AL+PQ,IMPACT of P.VIVAX,,Company,Drug(s),Final Impact,,,,,,,,,,,,AFR,Chad,2015,26.90%,10.00%,WorldDataBank2015,,AFR,17.77%,30.42%
,,,* = NO P.FALC. 1ST / 2ND LINE FOR THIS COUNTRY,"UNICEF global databases 2015 based on DHS, MICS, Malaria Indicator Surveys (MIS) and other national household surveys.","UNICEF global databases 2015 based on DHS, MICS, Malaria Indicator Surveys (MIS) and other national household surveys.",,,,,Col H * Col I,Col F * Col K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* = NO P.FALC. 1ST / 2ND LINE FOR THIS COUNTRY,, Col G* ColCI, Col H* ColCI, Col Eif  Col AC = CQ+PQ,,,,,,,,,,,,,,,,,,, Col CJ* ColCL* ColCS/(1- ColCL* ColCS),, ,,,,Country,sex,age,DALY Total,,,,,,,AMR,Guatemala,2015-2015,0.40%,0.00%,WorldDataBank2015,,AMR,0.40%,26.36%
New Zealand,WPR,"4,595,700",,16.10%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.56%,100.00%,89.40%,89.75%,93.80%,85.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,99.40%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,98.08%,81.20%,97.92%,93.83%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Papua New Guinea,Both,All Ages,84051.83346,,Nicaragua,AMR,15.00%,85.00%,,,,,,,,,,,
Nicaragua,AMR,"6,082,035",CQ+PQ,0.40%,26.36%,191.94,"1,163",15%,28.79,174.45,45.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15%,100.00%,89.40%,89.75%,93.80%,100.00%,96.38%,96.00%,98.00%,93.60%,95.96%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.05,CQ+PQ,85%,163.15,988.55,0.40%,,,,,,,98.23%,90.12%,96.90%,96.70%,97.40%,97.00%,0.64,0.00,0.00,0.00,0.00,0.00,0.64,0.69,,,,,Paraguay,Both,All Ages,47.44832683,,Niger,AFR,100.00%,0.00%,,,,,,,,,,,
Niger,AFR,"19,896,965",AL,17.77%,30.42%,"2,314,368.12","1,953,309",100%,"2,314,368.12","1,953,309.00","594,131.49",94.40%,,,,,99.50%,,,,,,,98.40%,,,,,,94.45%,,,,,,,,,,,,,,,,,,94.45%,100.00%,89.40%,89.75%,93.80%,88.00%,97.12%,96.00%,82.25%,93.60%,91.91%,42.20%,97.62%,84.40%,83.00%,95.00%,89.75%,91.00%,"466,676.42",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"466,676.42",*,0%,0.00,0.00,17.77%,,,,,,,97.00%,86.83%,96.90%,49.85%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"466,676.42",,,,,Peru,Both,All Ages,760.9580992,,Nigeria,AFR,100.00%,0.00%,,,,,,,,,,,
Nigeria,AFR,"181,181,744",AL; AS+AQ,41.20%,30.42%,"15,922,533.94","7,826,954",100%,"15,922,533.94","7,826,954.00","2,380,698.51",97.15%,,,,,,,,,,,,98.05%,,,,,,100.00%,,,,,100.00%,97.10%,,,,,,97.30%,,,,,,100.00%,100.00%,89.40%,89.75%,93.80%,100.00%,97.10%,96.00%,82.25%,93.60%,91.91%,42.20%,97.30%,84.40%,83.00%,95.00%,89.75%,91.00%,"5,578,302.71",0.00,0.00,0.00,0.00,"5,578,302.71",0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"11,156,605.41",*,0%,0.00,0.00,41.20%,,,,,,,97.00%,86.83%,96.90%,49.85%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"11,156,605.41",,,,,Philippines,Both,All Ages,58122.3412,,Niue,WPR,,,,,,,,,,,,,
Niue,WPR,,,16.10%,26.36%,,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.56%,100.00%,89.40%,89.75%,93.80%,85.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,99.40%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,98.08%,81.20%,97.92%,93.83%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Poland,Both,All Ages,2.91E-05,,Northern Mariana Islands,WPR,,,,,,,,,,,,,
Northern Mariana Islands,WPR,"54,816",,16.10%,26.36%,1.36,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.56%,100.00%,89.40%,89.75%,93.80%,85.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,99.40%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.10%,,,,,,,98.08%,81.20%,97.92%,93.83%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Portugal,Both,All Ages,1.37E-05,,Norway,EUR,,,,,,,,,,,,,
Norway,EUR,"5,188,607",,16.10%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,100.00%,95.85%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Puerto Rico,Both,All Ages,20.23777308,,Oman,EMR,,,,,,,,,,,,,
Oman,EMR,"4,199,810",AL+PQ,11.80%,4.00%,27.28,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.68%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,95.60%,93.60%,95.96%,42.20%,100.00%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,11.80%,,,,,,,93.49%,100.00%,99.55%,100.00%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Qatar,Both,All Ages,3.58E-05,,Pakistan,EMR,19.00%,81.00%,,,,,,,,,,,
Pakistan,EMR,"189,380,513",AS+SP+PQ,11.80%,4.00%,"498,832.45","275,149",19%,"94,778.17","52,278.31","2,091.13",99.40%,,,,,,,,,,,,100.00%,,,,,,99.40%,,,,,,,,100.00%,,,,,,,,,,99.40%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,100.00%,93.60%,95.96%,42.20%,100.00%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11767.7874,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"11,767.79",CQ+PQ,81%,"404,054.28","222,870.69",11.80%,100.00%,100.00%,99.10%,,,,100.00%,100.00%,99.10%,100.00%,97.40%,97.00%,"54,057.15",0.00,0.00,0.00,0.00,0.00,"54,057.15","65,824.94",,,,,Romania,Both,All Ages,1.69E-05,,Palau,WPR,,,,,,,,,,,,,
Palau,WPR,"21,288",,16.10%,26.36%,,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.56%,100.00%,89.40%,89.75%,93.80%,85.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,99.40%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,98.08%,81.20%,97.92%,93.83%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Russia,Both,All Ages,0.000152673,,Panama,AMR,0.00%,99.00%,,,,,,,,,,,
Panama,AMR,"3,969,249",AL+PQ,0.40%,26.36%,124.12,874,0%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15%,100.00%,89.40%,89.75%,93.80%,100.00%,96.38%,96.00%,98.00%,93.60%,95.96%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,99%,122.88,865.26,0.40%,,,,,,,98.23%,90.12%,96.90%,96.70%,97.40%,97.00%,0.48,0.00,0.00,0.00,0.00,0.00,0.48,0.48,,,,,Rwanda,Both,All Ages,106307.3151,,Papua New Guinea,WPR,78.00%,21.00%,,,,,,,,,,,
Papua New Guinea,WPR,"7,919,825",DHA-PPQ,16.10%,26.36%,"84,051.83","281,182",78%,"65,560.43","219,321.96","57,807.00",99.50%,,,,,,,,,,,,100.00%,,,,,,97.30%,,,,,,,,90.00%,,,,88.00%,,,,,,97.30%,100.00%,89.40%,89.75%,93.80%,85.00%,97.23%,96.00%,90.00%,93.60%,100.00%,42.20%,88.00%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"10,821.84",0.00,0.00,0.00,0.00,0.00,"10,821.84",AL+PQ,21%,"17,650.89","59,048.22",16.10%,,,100.00%,88.80%,,,98.08%,81.20%,100.00%,88.80%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,"3,266.70","3,266.70","14,088.54",,,,,Saint Lucia,Both,All Ages,3.40E-07,,Paraguay,AMR,,,,,,,,,,,,,
Paraguay,AMR,"6,639,119",AL+PQ,0.40%,26.36%,47.45,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15%,100.00%,89.40%,89.75%,93.80%,100.00%,96.38%,96.00%,98.00%,93.60%,95.96%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,,0.00,0.00,0.40%,,,,,,,98.23%,90.12%,96.90%,96.70%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Saint Vincent and the Grenadines,Both,All Ages,2.10E-07,,Peru,AMR,21.00%,79.00%,,,,,,,,,,,
Peru,AMR,"31,376,671",AS+MQ,0.40%,26.36%,760.96,"64,676",21%,159.80,"13,581.96","3,579.82",,,,,,,100.00%,,,,,,,,,,,,,,,,,,98.90%,,98.90%,,,99.40%,98.20%,,,,,,99.15%,100.00%,89.40%,89.75%,93.80%,100.00%,98.90%,96.00%,98.90%,93.60%,95.96%,99.40%,98.20%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,CQ+PQ,79%,601.16,"51,094.04",0.40%,99.10%,96.20%,,,,,99.10%,96.20%,96.90%,96.70%,97.40%,97.00%,2.39,0.00,0.00,0.00,0.00,0.00,2.39,3.03,,,,,Samoa,Both,All Ages,7.00E-06,,Philippines,WPR,85.00%,14.00%,,,,,,,,,,,
Philippines,WPR,"101,716,359",AL+PQ,16.10%,26.36%,"58,122.34","4,903",85%,"49,403.99","4,167.55","1,098.45",100.00%,,,,,,,,,,100.00%,,,,,,,,100.00%,,,,,,,,,,,,,,,,,,100.00%,100.00%,89.40%,89.75%,93.80%,85.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,99.40%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,"9,480.38",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,480.38",CQ+PQ,14%,"8,137.13",686.42,16.10%,100.00%,100.00%,,98.70%,,,100.00%,100.00%,97.92%,98.70%,97.40%,97.00%,"1,561.48",0.00,0.00,0.00,0.00,0.00,"1,561.48","11,041.86",,,,,Sao Tome and Principe,Both,All Ages,536.8699749,,Poland,EUR,,,,,,,,,,,,,
Poland,EUR,"37,986,412",,16.10%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,100.00%,95.85%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Saudi Arabia,Both,All Ages,539.2890617,,Portugal,EUR,,,,,,,,,,,,,
Portugal,EUR,"10,358,076",,16.10%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,100.00%,95.85%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Scotland,Both,All Ages,9.46E-06,,Puerto Rico,AMR,,,,,,,,,,,,,
Puerto Rico,AMR,"3,473,181",,0.40%,26.36%,20.24,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15%,100.00%,89.40%,89.75%,93.80%,100.00%,96.38%,96.00%,98.00%,93.60%,95.96%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.40%,,,,,,,98.23%,90.12%,96.90%,96.70%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Senegal,Both,All Ages,198052.4416,,Qatar,EMR,,,,,,,,,,,,,
Qatar,EMR,"2,481,539",,11.80%,4.00%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.68%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,95.60%,93.60%,95.96%,42.20%,100.00%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,11.80%,,,,,,,93.49%,100.00%,99.55%,100.00%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Serbia,Both,All Ages,7.69E-06,,Republic of Korea,WPR,0.00%,100.00%,,,,,,,,,,,
Republic of Korea,WPR,"51,014,947",,16.10%,26.36%,,557,0%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.56%,100.00%,89.40%,89.75%,93.80%,85.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,99.40%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,100%,0.00,557.00,16.10%,,100.00%,,,,,98.08%,100.00%,97.92%,93.83%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Seychelles,Both,All Ages,2.09E-06,,Republic of Moldova,EUR,,,,,,,,,,,,,
Republic of Moldova,EUR,"3,554,108",,16.10%,26.36%,, non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,100.00%,95.85%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Sierra Leone,Both,All Ages,715744.9286,,Romania,EUR,,,,,,,,,,,,,
Romania,EUR,"19,815,481",,16.10%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,100.00%,95.85%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Singapore,Both,All Ages,0.646257974,,Russia,EUR,,,,,,,,,,,,,
Russia,EUR,"144,096,870",,16.10%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,100.00%,95.85%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Slovakia,Both,All Ages,4.26E-06,,Rwanda,AFR,100.00%,0.00%,,,,,,,,,,,
Rwanda,AFR,"11,629,553",AL,11.40%,30.42%,"106,307.32","1,610,812",100%,"106,307.32","1,610,812.00","489,955.32",98.70%,,,,,,,,,,,,98.30%,,,,,,98.70%,,,,,93.80%,,,86.90%,,,,98.60%,,,,,,98.70%,100.00%,89.40%,89.75%,93.80%,93.80%,97.12%,96.00%,86.90%,93.60%,91.91%,42.20%,98.60%,84.40%,83.00%,95.00%,89.75%,91.00%,"13,478.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"13,478.00",*,0%,0.00,0.00,11.40%,,,,,,,97.00%,86.83%,96.90%,49.85%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"13,478.00",,,,,Slovenia,Both,All Ages,1.67E-06,,Saint Kitts and Nevis,AMR,,,,,,,,,,,,,
Saint Kitts and Nevis,AMR,"54,288",,0.40%,26.36%,,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15%,100.00%,89.40%,89.75%,93.80%,100.00%,96.38%,96.00%,98.00%,93.60%,95.96%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,0.40%,,,,,,,98.23%,90.12%,96.90%,96.70%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Solomon Islands,Both,All Ages,2052.985647,,Saint Lucia,AMR,,,,,,,,,,,,,
Saint Lucia,AMR,"177,206",,0.40%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15%,100.00%,89.40%,89.75%,93.80%,100.00%,96.38%,96.00%,98.00%,93.60%,95.96%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,0.40%,,,,,,,98.23%,90.12%,96.90%,96.70%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Somalia,Both,All Ages,257481.0972,,Saint Vincent and the Grenadines,AMR,,,,,,,,,,,,,
Saint Vincent and the Grenadines,AMR,"109,455",,0.40%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15%,100.00%,89.40%,89.75%,93.80%,100.00%,96.38%,96.00%,98.00%,93.60%,95.96%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,0.40%,,,,,,,98.23%,90.12%,96.90%,96.70%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,South Africa,Both,All Ages,12561.43731,,Samoa,WPR,,,,,,,,,,,,,
Samoa,WPR,"193,759",,16.10%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.56%,100.00%,89.40%,89.75%,93.80%,85.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,99.40%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,98.08%,81.20%,97.92%,93.83%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,South Korea,Both,All Ages,149.3423352,,San Marino,EUR,,,,,,,,,,,,,
San Marino,EUR,"32,960",,16.10%,26.36%,,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,100.00%,95.85%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,South Sudan,Both,All Ages,452098.0684,,Sao Tome and Principe,AFR,100.00%,0.00%,,,,,,,,,,,
Sao Tome and Principe,AFR,"195,553",AS+AQ,17.77%,30.42%,536.87,"1,754",100%,536.87,"1,754.00",533.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.00%,100.00%,89.40%,89.75%,93.80%,88.00%,97.12%,96.00%,82.25%,93.60%,91.91%,42.20%,97.62%,84.40%,83.00%,95.00%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,99.49,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.49,*,0%,0.00,0.00,17.77%,,,,,,,97.00%,86.83%,96.90%,49.85%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.49,,,,,Spain,Both,All Ages,6.76E-05,,Saudi Arabia,EMR,100.00%,0.00%,,,,,,,,,,,
Saudi Arabia,EMR,"31,557,144",AS+SP+PQ,11.80%,4.00%,539.29,30,100%,539.29,30.00,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.68%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,95.60%,93.60%,95.96%,42.20%,100.00%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.95887175,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.96,CQ+PQ,0%,0.00,0.00,11.80%,,,,,,,93.49%,100.00%,99.55%,100.00%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.96,,,,,Sri Lanka,Both,All Ages,441.3841474,,Senegal,AFR,100.00%,0.00%,,,,,,,,,,,
